elfin,id,t0,t1
a,16,2022-04-06T21:32:17.5,2022-04-06T21:38:08.5
a,16,2022-04-07T11:28:25.5,2022-04-07T11:32:45.5
a,16,2022-04-07T13:03:10.5,2022-04-07T13:06:42.5
a,16,2022-04-07T16:07:05.5,2022-04-07T16:09:10.5
a,16,2022-04-11T15:40:03.5,2022-04-11T15:44:23.5
a,16,2022-04-11T18:44:21.5,2022-04-11T18:47:27.5
a,16,2022-04-13T18:32:16.5,2022-04-13T18:33:39.5
a,16,2022-04-14T08:29:16.5,2022-04-14T08:29:16.5
a,16,2022-04-14T11:29:14.5,2022-04-14T11:33:27.5
a,16,2022-04-15T02:52:54.5,2022-04-15T02:57:53.5
a,16,2022-04-15T07:31:21.5,2022-04-15T07:35:19.5
a,16,2022-04-16T14:19:53.5,2022-04-16T14:20:52.5
a,16,2022-04-18T01:45:50.5,2022-04-18T01:47:50.5
a,16,2022-04-18T17:09:50.5,2022-04-18T17:11:38.5
a,16,2022-04-19T08:34:04.5,2022-04-19T08:38:51.5
a,16,2022-04-19T10:06:08.5,2022-04-19T10:09:49.5
a,16,2022-04-20T03:02:37.5,2022-04-20T03:06:14.5
a,16,2022-04-20T16:54:51.5,2022-04-20T16:56:25.5
a,16,2022-04-21T08:15:48.5,2022-04-21T08:23:10.5
a,16,2022-04-21T09:50:37.5,2022-04-21T09:55:43.5
a,16,2022-04-22T02:47:33.5,2022-04-22T02:51:09.5
a,16,2022-04-23T08:00:40.5,2022-04-23T08:05:55.5
a,16,2022-04-23T11:06:15.5,2022-04-23T11:10:08.5
a,16,2022-04-25T13:54:41.5,2022-04-25T13:57:38.5
a,16,2022-04-29T14:52:42.5,2022-04-29T14:54:24.5
a,16,2022-04-30T07:46:48.5,2022-04-30T07:51:45.5
a,16,2022-05-03T14:15:10.5,2022-05-03T14:15:10.5
a,16,2022-05-03T15:48:28.5,2022-05-03T15:48:28.5
a,16,2022-05-04T07:08:50.5,2022-05-04T07:12:29.5
a,16,2022-05-04T10:13:42.5,2022-05-04T10:16:28.5
a,16,2022-05-05T01:38:09.5,2022-05-05T01:39:09.5
a,16,2022-05-06T09:53:39.5,2022-05-06T09:56:27.5
a,16,2022-05-07T01:18:08.5,2022-05-07T01:18:16.5
a,16,2022-05-10T06:54:11.5,2022-05-10T06:56:49.5
a,16,2022-05-14T09:14:42.5,2022-05-14T09:17:32.5
a,16,2022-05-14T12:19:23.5,2022-05-14T12:19:33.5
a,16,2022-05-18T10:00:20.5,2022-05-18T10:03:20.5
a,16,2022-05-23T03:37:50.5,2022-05-23T03:38:31.5
a,16,2022-05-30T08:54:48.5,2022-05-30T08:56:59.5
a,16,2022-05-31T12:30:20.5,2022-05-31T12:31:08.5
a,16,2022-06-07T03:54:14.5,2022-06-07T03:54:33.5
a,16,2022-06-14T08:56:16.5,2022-06-14T08:56:43.5
a,16,2022-06-16T05:20:22.5,2022-06-16T05:21:11.5
a,16,2022-06-17T11:55:55.5,2022-06-17T11:56:09.5
a,16,2022-06-21T07:43:02.5,2022-06-21T07:44:37.5
a,16,2022-06-21T09:14:53.5,2022-06-21T09:15:02.5
a,16,2022-06-23T08:39:18.5,2022-06-23T08:39:27.5
a,16,2022-06-25T06:31:23.5,2022-06-25T06:31:56.5
a,16,2022-06-28T09:24:14.5,2022-06-28T09:25:17.5
a,16,2022-07-02T05:04:45.5,2022-07-02T05:05:42.5
a,16,2022-07-18T23:47:47.5,2022-07-18T23:48:13.5
a,16,2022-07-20T06:15:04.5,2022-07-20T06:15:20.5
a,16,2022-08-08T22:50:45.5,2022-08-08T22:51:12.5
a,16,2022-08-09T01:53:05.5,2022-08-09T01:53:23.5
a,16,2022-08-18T23:41:26.5,2022-08-18T23:42:53.5
a,16,2022-08-20T01:24:12.5,2022-08-20T01:25:05.5
a,16,2022-08-21T06:07:29.5,2022-08-21T06:08:05.5
a,16,2022-08-31T21:07:30.5,2022-08-31T21:08:32.5
a,16,2022-09-11T03:20:25.5,2022-09-11T03:20:48.5
a,16,2022-09-11T04:50:18.5,2022-09-11T04:50:35.5
a,17,2020-04-18T11:21:06.5,2020-04-18T11:25:19.5
a,17,2020-04-19T04:29:43.5,2020-04-19T04:29:43.5
a,17,2020-04-19T07:35:37.5,2020-04-19T07:36:54.5
a,17,2020-04-20T00:40:26.5,2020-04-20T00:41:31.5
a,17,2020-04-20T00:44:29.5,2020-04-20T00:45:48.5
a,17,2020-04-20T03:49:48.5,2020-04-20T03:49:59.5
a,17,2020-04-20T03:52:35.5,2020-04-20T03:52:35.5
a,17,2020-04-20T19:24:18.5,2020-04-20T19:29:43.5
a,17,2020-04-21T15:43:05.5,2020-04-21T15:47:31.5
a,17,2020-04-21T17:15:36.5,2020-04-21T17:20:36.5
a,17,2020-04-21T18:48:38.5,2020-04-21T18:50:12.5
a,17,2020-04-22T08:56:08.5,2020-04-22T08:57:04.5
a,17,2020-04-22T10:28:03.5,2020-04-22T10:30:48.5
a,17,2020-04-24T01:22:09.5,2020-04-24T01:26:36.5
a,17,2020-04-24T18:32:32.5,2020-04-24T18:36:13.5
a,17,2020-04-24T21:38:23.5,2020-04-24T21:41:59.5
a,17,2020-04-25T13:20:01.5,2020-04-25T13:20:43.5
a,17,2020-04-25T13:22:49.5,2020-04-25T13:23:13.5
a,17,2020-04-27T04:16:04.5,2020-04-27T04:18:05.5
a,17,2020-06-04T09:37:14.5,2020-06-04T09:40:46.5
a,17,2020-06-10T13:43:51.5,2020-06-10T13:45:53.5
a,17,2020-06-10T15:17:15.5,2020-06-10T15:19:41.5
a,17,2020-06-12T03:11:02.5,2020-06-12T03:11:28.5
a,17,2020-06-20T02:56:22.5,2020-06-20T02:56:58.5
a,17,2020-06-20T04:29:03.5,2020-06-20T04:30:50.5
a,17,2020-06-22T11:01:34.5,2020-06-22T11:03:44.5
a,17,2020-06-22T12:35:02.5,2020-06-22T12:36:25.5
a,17,2020-06-23T05:45:15.5,2020-06-23T05:46:28.5
a,17,2020-06-24T05:08:21.5,2020-06-24T05:09:42.5
a,17,2020-06-26T10:07:29.5,2020-06-26T10:09:22.5
a,17,2020-06-26T11:41:21.5,2020-06-26T11:42:21.5
a,17,2020-06-27T09:30:57.5,2020-06-27T09:31:06.5
a,17,2020-06-29T14:31:17.5,2020-06-29T14:31:33.5
a,17,2020-06-30T12:20:53.5,2020-06-30T12:21:52.5
a,17,2020-07-01T05:30:30.5,2020-07-01T05:31:37.5
a,17,2020-07-03T13:36:59.5,2020-07-03T13:38:03.5
a,17,2020-07-03T15:10:58.5,2020-07-03T15:11:13.5
a,17,2020-07-04T08:19:06.5,2020-07-04T08:19:23.5
a,17,2020-07-04T09:52:48.5,2020-07-04T09:54:07.5
a,17,2020-07-04T11:26:39.5,2020-07-04T11:26:39.5
a,17,2020-09-18T05:34:48.5,2020-09-18T05:34:48.5
a,17,2020-09-21T06:48:47.5,2020-09-21T06:49:12.5
a,17,2020-09-22T01:30:40.5,2020-09-22T01:30:52.5
a,17,2020-09-25T04:18:33.5,2020-09-25T04:18:50.5
a,17,2020-09-25T05:52:12.5,2020-09-25T05:52:21.5
a,17,2020-09-25T07:25:18.5,2020-09-25T07:25:44.5
a,17,2020-09-25T08:58:41.5,2020-09-25T08:59:43.5
a,17,2020-09-26T00:33:28.5,2020-09-26T00:33:28.5
a,17,2020-09-26T02:06:58.5,2020-09-26T02:08:13.5
a,17,2020-09-26T03:40:49.5,2020-09-26T03:41:16.5
a,17,2020-09-28T10:12:34.5,2020-09-28T10:12:34.5
a,17,2020-09-29T03:21:24.5,2020-09-29T03:22:10.5
a,17,2020-09-30T01:09:49.5,2020-09-30T01:10:49.5
a,17,2020-10-01T11:26:13.5,2020-10-01T11:26:13.5
a,17,2020-10-02T07:42:05.5,2020-10-02T07:42:14.5
a,17,2020-10-02T09:15:31.5,2020-10-02T09:15:31.5
a,17,2020-10-03T00:50:21.5,2020-10-03T00:50:21.5
a,17,2020-10-03T05:31:25.5,2020-10-03T05:31:33.5
a,17,2020-10-06T06:44:55.5,2020-10-06T06:45:12.5
a,17,2020-10-07T01:26:06.5,2020-10-07T01:26:39.5
a,17,2020-10-07T02:59:53.5,2020-10-07T03:00:11.5
a,17,2020-10-10T04:13:47.5,2020-10-10T04:14:13.5
a,17,2020-10-13T07:01:08.5,2020-10-13T07:01:08.5
a,17,2020-10-18T02:17:41.5,2020-10-18T02:18:57.5
a,17,2020-10-21T03:31:24.5,2020-10-21T03:32:16.5
a,17,2020-10-21T05:05:10.5,2020-10-21T05:05:26.5
a,17,2020-10-21T22:12:33.5,2020-10-21T22:12:33.5
a,17,2020-10-21T23:45:59.5,2020-10-21T23:47:05.5
a,17,2020-10-22T01:19:22.5,2020-10-22T01:21:07.5
a,17,2020-10-22T02:54:27.5,2020-10-22T02:54:27.5
a,17,2020-10-25T00:59:15.5,2020-10-25T00:59:26.5
a,17,2020-10-25T02:32:52.5,2020-10-25T02:34:23.5
a,17,2020-10-25T04:06:41.5,2020-10-25T04:07:07.5
a,17,2020-10-29T21:49:11.5,2020-10-29T21:49:27.5
a,17,2020-11-01T06:41:12.5,2020-11-01T06:41:12.5
a,17,2021-01-10T09:09:10.5,2021-01-10T09:09:58.5
a,17,2021-01-11T06:57:24.5,2021-01-11T06:58:44.5
a,17,2021-01-11T22:31:33.5,2021-01-11T22:31:33.5
a,17,2021-01-12T00:05:04.5,2021-01-12T00:08:53.5
a,17,2021-01-12T02:25:04.5,2021-01-12T02:28:25.5
a,17,2021-01-12T04:01:33.5,2021-01-12T04:01:50.5
a,17,2021-01-12T18:43:15.5,2021-01-12T18:48:58.5
a,17,2021-01-13T14:57:58.5,2021-01-13T14:58:08.5
a,17,2021-01-14T08:55:04.5,2021-01-14T08:55:04.5
a,17,2021-01-14T10:28:52.5,2021-01-14T10:28:52.5
a,17,2021-01-15T01:14:42.5,2021-01-15T01:14:50.5
a,17,2021-01-15T02:47:55.5,2021-01-15T02:51:16.5
a,17,2021-01-15T04:20:53.5,2021-01-15T04:24:04.5
a,17,2021-01-15T21:28:08.5,2021-01-15T21:28:35.5
a,17,2021-01-15T21:30:42.5,2021-01-15T21:32:27.5
a,17,2021-01-16T14:33:01.5,2021-01-16T14:33:46.5
a,17,2021-01-16T18:27:32.5,2021-01-16T18:31:42.5
a,17,2021-01-17T09:14:43.5,2021-01-17T09:15:38.5
a,17,2021-01-18T03:57:06.5,2021-01-18T03:57:15.5
a,17,2021-01-18T05:31:15.5,2021-01-18T05:32:45.5
a,17,2021-01-18T07:03:37.5,2021-01-18T07:04:20.5
a,17,2021-01-18T22:38:06.5,2021-01-18T22:38:40.5
a,17,2021-01-19T01:45:02.5,2021-01-19T01:48:05.5
a,17,2021-01-19T03:20:49.5,2021-01-19T03:20:49.5
a,17,2021-01-19T17:18:12.5,2021-01-19T17:21:19.5
a,17,2021-01-19T18:52:31.5,2021-01-19T18:55:11.5
a,17,2021-01-19T20:27:19.5,2021-01-19T20:28:51.5
a,17,2021-01-19T22:01:39.5,2021-01-19T22:02:33.5
a,17,2021-01-23T00:42:47.5,2021-01-23T00:43:21.5
a,17,2021-01-23T13:53:22.5,2021-01-23T13:54:49.5
a,17,2021-01-23T17:48:57.5,2021-01-23T17:51:37.5
a,17,2021-01-25T22:44:23.5,2021-01-25T22:46:37.5
a,17,2021-01-26T00:17:57.5,2021-01-26T00:21:09.5
a,17,2021-01-26T03:26:05.5,2021-01-26T03:26:57.5
a,17,2021-01-26T18:56:38.5,2021-01-26T19:00:56.5
a,17,2021-01-26T21:18:12.5,2021-01-26T21:21:34.5
a,17,2021-01-27T13:34:28.5,2021-01-27T13:38:19.5
a,17,2021-01-28T06:44:31.5,2021-01-28T06:47:22.5
a,17,2021-01-28T08:16:41.5,2021-01-28T08:20:36.5
a,17,2021-01-29T01:27:08.5,2021-01-29T01:28:06.5
a,17,2021-01-29T03:46:53.5,2021-01-29T03:49:39.5
a,17,2021-01-29T05:20:14.5,2021-01-29T05:23:01.5
a,17,2021-01-29T20:07:11.5,2021-01-29T20:10:21.5
a,17,2021-01-30T14:45:05.5,2021-01-30T14:48:27.5
a,17,2021-01-31T07:53:16.5,2021-01-31T07:53:16.5
a,17,2021-01-31T10:14:43.5,2021-01-31T10:15:49.5
a,17,2021-01-31T11:46:58.5,2021-01-31T11:49:44.5
a,17,2021-02-01T04:08:54.5,2021-02-01T04:11:05.5
a,17,2021-02-01T05:42:39.5,2021-02-01T05:43:58.5
a,17,2021-02-01T07:14:42.5,2021-02-01T07:16:40.5
a,17,2021-02-01T22:49:58.5,2021-02-01T22:53:13.5
a,17,2021-02-02T01:56:41.5,2021-02-02T01:59:12.5
a,17,2021-02-02T17:28:00.5,2021-02-02T17:32:19.5
a,17,2021-02-02T18:15:07.5,2021-02-02T18:19:29.5
a,17,2021-02-02T19:50:01.5,2021-02-02T19:53:08.5
a,17,2021-02-03T13:39:54.5,2021-02-03T13:44:16.5
a,17,2021-02-03T15:17:24.5,2021-02-03T15:18:55.5
a,17,2021-02-05T00:45:46.5,2021-02-05T00:45:46.5
a,17,2021-02-05T02:19:01.5,2021-02-05T02:21:33.5
a,17,2021-02-06T12:30:22.5,2021-02-06T12:30:47.5
a,17,2021-02-06T14:02:25.5,2021-02-06T14:07:15.5
a,17,2021-02-06T16:25:15.5,2021-02-06T16:27:54.5
a,17,2021-02-11T05:22:36.5,2021-02-11T05:22:36.5
a,17,2021-02-11T08:27:18.5,2021-02-11T08:28:20.5
a,17,2021-02-12T01:37:00.5,2021-02-12T01:37:51.5
a,17,2021-02-12T02:23:56.5,2021-02-12T02:25:46.5
a,17,2021-02-12T03:57:41.5,2021-02-12T03:58:54.5
a,17,2021-02-12T18:44:14.5,2021-02-12T18:45:25.5
a,17,2021-02-12T23:24:20.5,2021-02-12T23:25:41.5
a,17,2021-02-13T16:29:15.5,2021-02-13T16:31:50.5
a,17,2021-02-14T10:24:20.5,2021-02-14T10:24:50.5
a,17,2021-02-14T11:58:16.5,2021-02-14T11:58:16.5
a,17,2021-02-16T16:50:45.5,2021-02-16T16:53:41.5
a,17,2021-02-16T18:25:06.5,2021-02-16T18:27:37.5
a,17,2021-02-17T12:15:46.5,2021-02-17T12:16:41.5
a,17,2021-02-24T10:00:25.5,2021-02-24T10:02:05.5
a,17,2021-02-24T11:34:07.5,2021-02-24T11:35:28.5
a,17,2021-02-26T16:28:48.5,2021-02-26T16:29:50.5
a,17,2021-02-26T18:03:31.5,2021-02-26T18:04:41.5
a,17,2021-02-28T23:36:20.5,2021-02-28T23:40:52.5
a,17,2021-03-03T23:10:39.5,2021-03-03T23:11:04.5
a,17,2021-03-06T00:39:39.5,2021-03-06T00:40:38.5
a,17,2021-03-06T02:59:54.5,2021-03-06T03:01:27.5
a,17,2021-03-09T02:34:19.5,2021-03-09T02:34:41.5
a,17,2021-03-09T04:52:16.5,2021-03-09T04:52:32.5
a,17,2021-03-09T07:14:23.5,2021-03-09T07:19:53.5
a,17,2021-03-10T00:20:37.5,2021-03-10T00:21:47.5
a,17,2021-03-12T04:26:01.5,2021-03-12T04:26:56.5
a,17,2021-03-12T23:06:28.5,2021-03-12T23:06:45.5
a,17,2021-03-13T00:40:18.5,2021-03-13T00:41:51.5
a,17,2021-03-14T10:04:34.5,2021-03-14T10:04:53.5
a,17,2021-03-14T10:50:56.5,2021-03-14T10:51:21.5
a,17,2021-03-14T11:37:27.5,2021-03-14T11:38:02.5
a,17,2021-03-14T12:24:54.5,2021-03-14T12:27:47.5
a,17,2021-03-15T05:32:09.5,2021-03-15T05:33:33.5
a,17,2021-03-15T07:04:39.5,2021-03-15T07:06:09.5
a,17,2021-03-15T09:25:36.5,2021-03-15T09:33:53.5
a,17,2021-03-16T00:13:17.5,2021-03-16T00:14:35.5
a,17,2021-03-16T21:13:31.5,2021-03-16T21:16:03.5
a,17,2021-03-16T22:47:26.5,2021-03-16T22:48:54.5
a,17,2021-03-16T23:34:54.5,2021-03-16T23:35:20.5
a,17,2021-03-17T00:23:48.5,2021-03-17T00:23:53.5
a,17,2021-03-17T11:57:57.5,2021-03-17T11:58:22.5
a,17,2021-03-19T02:06:51.5,2021-03-19T02:07:59.5
a,17,2021-03-19T05:12:40.5,2021-03-19T05:13:42.5
a,17,2021-03-20T20:09:49.5,2021-03-20T20:11:16.5
a,17,2021-03-21T08:31:44.5,2021-03-21T08:32:38.5
a,17,2021-03-21T10:04:34.5,2021-03-21T10:05:57.5
a,17,2021-03-21T11:37:29.5,2021-03-21T11:38:39.5
a,17,2021-03-23T04:09:06.5,2021-03-23T04:15:57.5
a,17,2021-03-23T16:32:01.5,2021-03-23T16:33:04.5
a,17,2021-03-23T18:05:49.5,2021-03-23T18:07:44.5
a,17,2021-03-23T19:39:36.5,2021-03-23T19:40:38.5
a,17,2021-03-26T02:06:42.5,2021-03-26T02:08:31.5
a,17,2021-03-31T10:23:47.5,2021-03-31T10:25:44.5
a,17,2021-03-31T11:56:57.5,2021-03-31T11:59:15.5
a,17,2021-03-31T13:34:04.5,2021-03-31T13:35:01.5
a,17,2021-04-01T06:37:24.5,2021-04-01T06:40:23.5
a,17,2021-04-02T02:51:57.5,2021-04-02T02:55:53.5
a,17,2021-04-02T16:50:51.5,2021-04-02T16:52:18.5
a,17,2021-04-02T18:24:49.5,2021-04-02T18:25:43.5
a,17,2021-04-02T22:19:23.5,2021-04-02T22:22:53.5
a,17,2021-04-02T23:09:37.5,2021-04-02T23:10:46.5
a,17,2021-04-03T11:30:36.5,2021-04-03T11:31:53.5
a,17,2021-04-03T13:49:44.5,2021-04-03T13:52:15.5
a,17,2021-04-03T17:02:47.5,2021-04-03T17:02:47.5
a,17,2021-04-04T06:10:18.5,2021-04-04T06:13:24.5
a,17,2021-04-05T01:38:19.5,2021-04-05T01:40:12.5
a,17,2021-04-05T04:01:53.5,2021-04-05T04:02:09.5
a,17,2021-04-05T04:44:15.5,2021-04-05T04:46:03.5
a,17,2021-04-05T22:38:34.5,2021-04-05T22:43:46.5
a,17,2021-04-06T02:36:00.5,2021-04-06T02:39:30.5
a,17,2021-04-07T10:22:21.5,2021-04-07T10:24:36.5
a,17,2021-04-07T11:08:36.5,2021-04-07T11:11:50.5
a,17,2021-04-08T03:30:47.5,2021-04-08T03:34:30.5
a,17,2021-04-08T05:03:11.5,2021-04-08T05:06:55.5
a,17,2021-04-08T06:36:24.5,2021-04-08T06:39:30.5
a,17,2021-04-08T22:10:42.5,2021-04-08T22:15:02.5
a,17,2021-04-08T23:44:51.5,2021-04-08T23:49:42.5
a,17,2021-04-09T15:16:24.5,2021-04-09T15:16:40.5
a,17,2021-04-09T17:36:27.5,2021-04-09T17:39:54.5
a,17,2021-04-09T19:12:11.5,2021-04-09T19:13:43.5
a,17,2021-04-09T20:46:11.5,2021-04-09T20:47:57.5
a,17,2021-04-10T09:55:18.5,2021-04-10T09:57:23.5
a,17,2021-04-10T11:28:52.5,2021-04-10T11:30:36.5
a,17,2021-04-11T04:35:53.5,2021-04-11T04:37:59.5
a,17,2021-04-11T06:08:39.5,2021-04-11T06:12:30.5
a,17,2021-04-12T01:36:50.5,2021-04-12T01:39:27.5
a,17,2021-04-12T02:23:13.5,2021-04-12T02:27:56.5
a,17,2021-04-12T03:09:34.5,2021-04-12T03:11:52.5
a,17,2021-04-12T03:59:31.5,2021-04-12T04:00:10.5
a,17,2021-04-12T17:55:22.5,2021-04-12T17:56:34.5
a,17,2021-04-12T23:30:27.5,2021-04-12T23:30:27.5
a,17,2021-04-13T11:01:33.5,2021-04-13T11:01:42.5
a,17,2021-04-13T15:41:37.5,2021-04-13T15:43:39.5
a,17,2021-04-14T09:33:35.5,2021-04-14T09:33:44.5
a,17,2021-04-14T09:36:16.5,2021-04-14T09:37:10.5
a,17,2021-04-15T03:28:20.5,2021-04-15T03:33:02.5
a,17,2021-04-15T05:01:32.5,2021-04-15T05:02:24.5
a,17,2021-04-15T05:05:07.5,2021-04-15T05:05:22.5
a,17,2021-04-15T23:43:53.5,2021-04-15T23:47:00.5
a,17,2021-04-16T00:34:54.5,2021-04-16T00:35:12.5
a,17,2021-04-16T14:26:49.5,2021-04-16T14:29:06.5
a,17,2021-04-16T16:00:24.5,2021-04-16T16:03:54.5
a,17,2021-04-16T17:35:25.5,2021-04-16T17:38:41.5
a,17,2021-04-18T03:00:46.5,2021-04-18T03:02:41.5
a,17,2021-04-18T04:33:56.5,2021-04-18T04:38:09.5
a,17,2021-04-18T06:06:51.5,2021-04-18T06:10:42.5
a,17,2021-04-18T22:28:53.5,2021-04-18T22:32:04.5
a,17,2021-04-18T23:15:57.5,2021-04-18T23:19:39.5
a,17,2021-04-19T02:22:55.5,2021-04-19T02:26:03.5
a,17,2021-04-19T16:19:30.5,2021-04-19T16:23:27.5
a,17,2021-04-19T17:53:22.5,2021-04-19T17:57:40.5
a,17,2021-04-19T21:52:30.5,2021-04-19T21:53:00.5
a,17,2021-04-20T10:58:40.5,2021-04-20T11:02:08.5
a,17,2021-04-20T12:36:14.5,2021-04-20T12:37:52.5
a,17,2021-04-21T04:52:24.5,2021-04-21T04:55:22.5
a,17,2021-04-21T05:39:14.5,2021-04-21T05:43:11.5
a,17,2021-04-21T08:46:50.5,2021-04-21T08:48:51.5
a,17,2021-04-22T01:06:25.5,2021-04-22T01:10:06.5
a,17,2021-04-22T03:26:11.5,2021-04-22T03:30:44.5
a,17,2021-04-22T17:25:35.5,2021-04-22T17:26:55.5
a,17,2021-04-22T21:20:34.5,2021-04-22T21:23:58.5
a,17,2021-04-24T07:30:15.5,2021-04-24T07:33:55.5
a,17,2021-04-24T09:54:10.5,2021-04-24T09:56:21.5
a,17,2021-04-25T02:58:57.5,2021-04-25T03:02:07.5
a,17,2021-04-25T03:44:17.5,2021-04-25T03:48:43.5
a,17,2021-04-25T19:17:37.5,2021-04-25T19:17:47.5
a,17,2021-04-25T23:12:31.5,2021-04-25T23:14:58.5
a,17,2021-04-26T15:29:22.5,2021-04-26T15:33:24.5
a,17,2021-04-26T17:51:28.5,2021-04-26T17:54:06.5
a,17,2021-04-27T09:22:08.5,2021-04-27T09:25:46.5
a,17,2021-04-27T10:55:39.5,2021-04-27T10:59:07.5
a,17,2021-04-27T14:07:11.5,2021-04-27T14:07:51.5
a,17,2021-04-28T03:15:54.5,2021-04-28T03:19:14.5
a,17,2021-04-28T05:35:48.5,2021-04-28T05:39:52.5
a,17,2021-04-28T22:44:40.5,2021-04-28T22:45:49.5
a,17,2021-04-29T15:47:46.5,2021-04-29T15:52:10.5
a,17,2021-04-29T18:08:20.5,2021-04-29T18:08:44.5
a,17,2021-04-29T18:10:58.5,2021-04-29T18:13:10.5
a,17,2021-06-26T03:24:49.5,2021-06-26T03:24:59.5
a,17,2021-06-28T07:28:35.5,2021-06-28T07:30:02.5
a,17,2021-06-28T09:47:12.5,2021-06-28T09:49:54.5
a,17,2021-06-29T03:41:21.5,2021-06-29T03:41:21.5
a,17,2021-07-01T10:50:11.5,2021-07-01T10:52:15.5
a,17,2021-07-01T12:24:53.5,2021-07-01T12:25:23.5
a,17,2021-07-02T03:56:09.5,2021-07-02T03:56:19.5
a,17,2021-07-02T06:16:01.5,2021-07-02T06:17:16.5
a,17,2021-07-04T10:18:40.5,2021-07-04T10:21:04.5
a,17,2021-07-05T04:58:05.5,2021-07-05T04:58:24.5
a,17,2021-07-05T08:03:47.5,2021-07-05T08:05:50.5
a,17,2021-07-06T02:43:41.5,2021-07-06T02:43:41.5
a,17,2021-07-07T11:20:45.5,2021-07-07T11:23:03.5
a,17,2021-07-07T14:28:43.5,2021-07-07T14:28:43.5
a,17,2021-07-08T07:32:40.5,2021-07-08T07:34:22.5
a,17,2021-07-09T03:45:18.5,2021-07-09T03:45:37.5
a,17,2021-07-10T12:22:23.5,2021-07-10T12:24:53.5
a,17,2021-07-11T08:34:23.5,2021-07-11T08:36:24.5
a,17,2021-07-11T10:07:15.5,2021-07-11T10:09:16.5
a,17,2021-07-12T04:47:04.5,2021-07-12T04:47:31.5
a,17,2021-07-12T07:07:44.5,2021-07-12T07:08:02.5
a,17,2021-07-14T07:17:49.5,2021-07-14T07:18:15.5
a,17,2021-07-17T09:04:35.5,2021-07-17T09:06:25.5
a,17,2021-07-17T12:11:54.5,2021-07-17T12:12:40.5
a,17,2021-07-21T05:32:38.5,2021-07-21T05:32:55.5
a,17,2021-07-21T06:18:06.5,2021-07-21T06:19:01.5
a,17,2021-07-23T12:41:30.5,2021-07-23T12:42:06.5
a,17,2021-07-24T05:46:11.5,2021-07-24T05:46:56.5
a,17,2021-07-24T07:19:02.5,2021-07-24T07:20:28.5
a,17,2021-07-24T08:52:26.5,2021-07-24T08:53:56.5
a,17,2021-10-13T02:43:15.5,2021-10-13T02:44:26.5
a,17,2021-10-16T02:05:38.5,2021-10-16T02:07:07.5
a,17,2021-10-19T01:27:47.5,2021-10-19T01:29:35.5
a,17,2021-10-21T23:18:21.5,2021-10-21T23:18:31.5
a,17,2021-10-22T00:49:59.5,2021-10-22T00:51:39.5
a,17,2021-10-22T01:37:02.5,2021-10-22T01:38:23.5
a,17,2021-10-24T05:35:12.5,2021-10-24T05:35:12.5
a,17,2021-10-27T04:56:36.5,2021-10-27T04:56:58.5
a,17,2021-10-27T06:29:36.5,2021-10-27T06:29:51.5
a,17,2021-10-28T01:06:28.5,2021-10-28T01:07:58.5
a,17,2021-10-28T21:17:29.5,2021-10-28T21:18:19.5
a,17,2021-10-30T04:18:26.5,2021-10-30T04:18:26.5
a,17,2021-10-30T07:23:41.5,2021-10-30T07:24:26.5
a,17,2021-10-30T22:54:45.5,2021-10-30T22:56:30.5
a,17,2021-10-31T00:27:19.5,2021-10-31T00:29:34.5
a,17,2021-10-31T02:00:22.5,2021-10-31T02:02:27.5
a,17,2021-10-31T19:52:52.5,2021-10-31T19:52:52.5
a,17,2021-11-02T08:17:43.5,2021-11-02T08:18:11.5
a,17,2021-11-02T22:15:50.5,2021-11-02T22:17:20.5
a,17,2021-11-02T23:48:39.5,2021-11-02T23:50:39.5
a,17,2021-11-05T04:32:17.5,2021-11-05T04:32:49.5
a,17,2021-11-05T21:36:19.5,2021-11-05T21:37:45.5
a,17,2021-11-05T23:08:34.5,2021-11-05T23:11:08.5
a,17,2021-11-06T00:41:54.5,2021-11-06T00:44:12.5
a,17,2021-11-08T03:51:53.5,2021-11-08T03:53:13.5
a,17,2021-11-08T06:58:26.5,2021-11-08T06:58:26.5
a,17,2021-11-08T20:57:01.5,2021-11-08T20:57:46.5
a,17,2021-11-08T21:43:08.5,2021-11-08T21:44:29.5
a,17,2021-11-08T22:28:42.5,2021-11-08T22:30:01.5
a,17,2021-11-09T19:25:57.5,2021-11-09T19:26:12.5
a,17,2021-11-09T20:12:08.5,2021-11-09T20:13:40.5
a,17,2021-11-11T04:44:54.5,2021-11-11T04:45:27.5
a,17,2021-11-11T20:16:35.5,2021-11-11T20:17:21.5
a,17,2021-11-11T21:48:17.5,2021-11-11T21:50:44.5
a,17,2021-11-11T23:21:11.5,2021-11-11T23:22:46.5
a,17,2021-11-14T04:04:05.5,2021-11-14T04:05:26.5
a,17,2021-11-14T21:07:48.5,2021-11-14T21:10:14.5
a,17,2021-11-14T22:40:40.5,2021-11-14T22:43:43.5
a,17,2021-11-17T00:20:11.5,2021-11-17T00:20:11.5
a,17,2021-11-17T03:22:57.5,2021-11-17T03:25:11.5
a,17,2021-11-17T04:56:44.5,2021-11-17T04:57:07.5
a,17,2021-11-17T07:16:03.5,2021-11-17T07:18:00.5
a,17,2021-11-17T20:27:30.5,2021-11-17T20:29:33.5
a,17,2021-11-19T06:33:23.5,2021-11-19T06:33:23.5
a,17,2021-11-19T07:20:00.5,2021-11-19T07:21:29.5
a,17,2021-11-19T23:38:39.5,2021-11-19T23:39:29.5
